timestamp, userID, result, date
2020-12-03T19:20:02.173,488104, result: movie  7697 not found  83 ,20201204
2020-12-03T19:20:02.184,788054, result: movie  2989 not found  95 ,20201204
2020-12-03T19:20:02.185,925895, result: movie  5911 not found  95 ,20201204
2020-12-03T19:20:02.185,812910, result: movie  1728 not found  94 ,20201204
2020-12-03T19:20:02.224,905809, result: movie  7972 not found  133 ,20201204
2020-12-03T19:20:02.224,792, result: movie  6316 not found  133 ,20201204
2020-12-03T19:20:02.253,743242, result: movie  5037 not found  161 ,20201204
2020-12-03T19:20:03.132,541641, result: movie  5689 not found  39 ,20201204
2020-12-03T19:20:03.147,569648, result: movie  8091 not found  51 ,20201204
2020-12-03T19:20:03.162,472990, result: movie [8557 not found  69 ,20201204
2020-12-03T19:20:03.166,445310, result: movie  3844 not found  70 ,20201204
2020-12-03T19:20:03.166,422070, result: movie [7661 not found  70 ,20201204
2020-12-03T19:20:03.171,63065, result: movie [7543 not found  76 ,20201204
2020-12-03T19:20:03.199,233698, result: movie [9163 not found  103 ,20201204
2020-12-03T19:20:03.199,189900, result: movie  8053 not found  105 ,20201204
2020-12-03T19:20:03.199,137886, result: movie  2192 not found  103 ,20201204
2020-12-03T19:20:03.204,902753, result: movie  8645 not found  109 ,20201204
2020-12-03T19:20:03.204,299006, result: movie  1 not found  109 ,20201204
2020-12-03T19:20:03.228,290193, result: movie  3693 not found  131 ,20201204
2020-12-03T19:20:04.107,522500, result: movie [9416 not found  8 ,20201204
2020-12-03T19:20:04.126,689357, result: movie [7594 not found  27 ,20201204
2020-12-03T19:20:04.137,261645, result: movie [1155 not found  38 ,20201204
2020-12-03T19:20:04.138,547577, result: movie [9296 not found  37 ,20201204
2020-12-03T19:20:04.148,823115, result: movie  3834 not found  49 ,20201204
2020-12-03T19:20:04.161,180709, result: movie  3929 not found  59 ,20201204
2020-12-03T19:20:05.046,811811, result: movie  1997 not found  40 ,20201204
2020-12-03T19:20:05.046,296095, result: movie  4731 not found  39 ,20201204
2020-12-03T19:20:05.072,543171, result: movie  7250 not found  68 ,20201204
2020-12-03T19:20:05.072,996132, result: movie  5926 not found  69 ,20201204
2020-12-03T19:20:05.109,23, result: movie [8566 not found  103 ,20201204
2020-12-03T19:20:05.109,984322, result: movie  9897 not found  102 ,20201204
2020-12-03T19:20:05.109,502989, result: movie  6185 not found  105 ,20201204
2020-12-03T19:20:06.048,6783, result: movie  7678 not found  38 ,20201204
2020-12-03T19:20:06.066,998191, result: movie  4452 not found  56 ,20201204
